text,intent,labels
assistance with cancelling the last order i made,cancel_order,0
assistance canceling the order i made,cancel_order,0
help with cancelling the last order,cancel_order,0
i have problems with canceling orders,cancel_order,0
i want help to cancel my last order,cancel_order,0
i have problems with canceling an order,cancel_order,0
problem with canceling the order i have made,cancel_order,0
where do i cancel the last order,cancel_order,0
where do i cancel the order i have made,cancel_order,0
can you help me to cancel the order i made,cancel_order,0
how could i get information about cancelling an order,cancel_order,0
i would like to cancel the order i made,cancel_order,0
i want to cancel the last order i made,cancel_order,0
i am trying to cancel the order i have made,cancel_order,0
i have problems with cancelling orders,cancel_order,0
where could i get information about canceling orders,cancel_order,0
is it possible to cancel an order i have made,cancel_order,0
i dont know how to cancel my order,cancel_order,0
problem with canceling the last order i have made,cancel_order,0
i want assistance to cancel the last order i have made,cancel_order,0
i have a question about canceling an order,cancel_order,0
problem with canceling the last order,cancel_order,0
i cant pay for an order i have made,cancel_order,0
assistance cancelling an order i have made,cancel_order,0
i cant remove some items,change_order,1
can you help me adding several items,change_order,1
can you help me removing some items,change_order,1
remove item from order,change_order,1
help me to remove something,change_order,1
i dont know how to remove some items,change_order,1
assistance with adding several items,change_order,1
could you help me adding an item to an order,change_order,1
i have problems with changing an order i have made,change_order,1
could you help me change the order i made,change_order,1
i need assistance with adding an item,change_order,1
help me remove several items,change_order,1
problems with changing my last order,change_order,1
help changing an item of an order,change_order,1
i want assistance to change several items of an order,change_order,1
how could i change my order,change_order,1
i need assistance to change the last order,change_order,1
i dont know how to change an item of an order,change_order,1
help me changing an order i have made,change_order,1
could you help me to add an item to an order,change_order,1
i do not know how to add an item,change_order,1
assistance changing my last order,change_order,1
could you help me remove several items,change_order,1
i try to add several items,change_order,1
how could i remove several items from an order,change_order,1
can you help me to change some items of an order,change_order,1
i dont know how i can add several items,change_order,1
i do not know how to add some items to an order,change_order,1
i have a problem with adding several items to an order,change_order,1
remove something,change_order,1
assistance adding an item,change_order,1
help me to remove something from an order,change_order,1
i need assistance with changing some items of an order,change_order,1
help me to change the shipping address,change_shipping_address,2
help trying to change the shipping address,change_shipping_address,2
could you help me change my shipping address,change_shipping_address,2
can you tell me about changing the shipping address,change_shipping_address,2
would it be possible to change my shipping address,change_shipping_address,2
i dont know how to change the shipping address,change_shipping_address,2
could you tell me more about a shipping address change,change_shipping_address,2
changing shipping address,change_shipping_address,2
information about changing the shipping address,change_shipping_address,2
i want help trying to change the shipping address,change_shipping_address,2
problems with a shipping address change,change_shipping_address,2
error changing delivery address,change_shipping_address,2
i want assistance changing the shipping address,change_shipping_address,2
help me changing my shipping address,change_shipping_address,2
the shipping address has changed,change_shipping_address,2
tell me more about changing the shipping address,change_shipping_address,2
i dont know how i can change the shipping address,change_shipping_address,2
how to change the shipping address,change_shipping_address,2
i try to change the shipping address,change_shipping_address,2
where can i change the shipping address,change_shipping_address,2
i need information about changing my shipping address,change_shipping_address,2
i have submitted a wrong shipping address,change_shipping_address,2
find information about changing the shipping address,change_shipping_address,2
i am looking for information about azn address modification,change_shipping_address,2
find information about changing my shipping address,change_shipping_address,2
the address has canged how can i correct it,change_shipping_address,2
could you tell me about a shipping address change,change_shipping_address,2
i have problems updating the delivery address,change_shipping_address,2
can you help me check the cancellation fee,check_cancellation_fee,3
need help checking the cancellation fees,check_cancellation_fee,3
i dont know what i have to do to see the cancellation fees,check_cancellation_fee,3
is it possible to see the early termination penalty,check_cancellation_fee,3
see the early termination fees,check_cancellation_fee,3
could you show me the cancellation fee,check_cancellation_fee,3
want assistance seeing the termination penalties,check_cancellation_fee,3
where to check the cancellation fees,check_cancellation_fee,3
i need assistance checking the cancellation fee,check_cancellation_fee,3
i have to check the cancellation fees,check_cancellation_fee,3
i cannot find the cancellation fees,check_cancellation_fee,3
how much will you charge me for breaking the contract,check_cancellation_fee,3
i dont know what to do to check the withdrawal charge,check_cancellation_fee,3
i do not know what to do to check the withdrawal charges,check_cancellation_fee,3
i dont know how to check the cancellation fees,check_cancellation_fee,3
i have got to see the cancellation penalty,check_cancellation_fee,3
i cant find the cancellation fees,check_cancellation_fee,3
i have to check the termination fees how to do it,check_cancellation_fee,3
i need help to check the cancellation fees,check_cancellation_fee,3
help me to check the cancellation fee,check_cancellation_fee,3
i try to check the cancellation fees,check_cancellation_fee,3
can uhelp me check the damn early exit penalties,check_cancellation_fee,3
i need help to see the early exit penalty,check_cancellation_fee,3
i want assistance seeing the termination penalties,check_cancellation_fee,3
i do not know how i can see the early termination fees,check_cancellation_fee,3
want help to see the cancellation penaltyh,check_cancellation_fee,3
how do i find the invoice from last month,check_invoice,4
checking invoices from two purchases ago,check_invoice,4
can you help me finding my invoices,check_invoice,4
how to find the invoices from my last purchase,check_invoice,4
check invoice from september,check_invoice,4
i need help to find the invoices from purchases ago,check_invoice,4
assistance taking a quick look at the invoice from january,check_invoice,4
i want to find the invoices from months ago,check_invoice,4
can i take a quick look at the invoices from six months ago,check_invoice,4
i dont know how i can take a quick look at my invoice,check_invoice,4
assistance to take a quick look at the invoices,check_invoice,4
i cannot find the invoices from three months ago,check_invoice,4
i want help to find the invoices from eight purchases ago,check_invoice,4
assistance checking the invoices,check_invoice,4
is it possible to find the invoice from november,check_invoice,4
i cant find the invoices from five purchases ago,check_invoice,4
find the invoice from last month,check_invoice,4
i dont know how to check the invoice from three months ago,check_invoice,4
i need assistance checking the invoice from my last purchase,check_invoice,4
can i take a quick look at my invoice,check_invoice,4
check invoice from purchases ago,check_invoice,4
how can i check my invoice,check_invoice,4
help taking a quick look at the invoices from last month,check_invoice,4
i cannot find my invoice,check_invoice,4
how do i check the invoices from august,check_invoice,4
help to check the invoices,check_invoice,4
where could i take a quick look at my invoices,check_invoice,4
i dont know what to do to find the invoices from january,check_invoice,4
i need help finding the invoices from february,check_invoice,4
i cannot find the invoice from months ago,check_invoice,4
could i check the invoice from my last purchase,check_invoice,4
find the invoice from months ago,check_invoice,4
checking invoice from purchases ago,check_invoice,4
i cannot find the invoice from february,check_invoice,4
checking invoice from months ago,check_invoice,4
i want to check your allowed payment methods,check_payment_methods,5
i have got to check what payment methods are available,check_payment_methods,5
where can i check what payment methods you accept,check_payment_methods,5
can you show me your allowed payment methods,check_payment_methods,5
i need assistance cchecking your available payment methods,check_payment_methods,5
i need assistance seeing your available payment methods,check_payment_methods,5
i nede to see the payment methods,check_payment_methods,5
can i check what payment methods are available,check_payment_methods,5
allowed payment methods,check_payment_methods,5
i have got to check what payment options are accepted,check_payment_methods,5
how could i check what payment methods are available,check_payment_methods,5
is it possible to see what payment methods are available,check_payment_methods,5
can utell me ur allowed payment methods,check_payment_methods,5
i want help to see what payment options are allowed,check_payment_methods,5
i want help to check what payment methods you accept,check_payment_methods,5
i dont know how i can see your available payment options,check_payment_methods,5
i want help to list the allowed payment options,check_payment_methods,5
i need assistance checking your allowed payment methods,check_payment_methods,5
i do not know how i could check your allowed payment methods,check_payment_methods,5
need to list ur allowed payment options can uhelp me,check_payment_methods,5
need to list the accepted payment options how can i do it,check_payment_methods,5
check what payment methods are available,check_payment_methods,5
i want assistanceto check the available payment methods,check_payment_methods,5
where do i list the bloody allowed payment methods,check_payment_methods,5
can you help me listing your allowed payment options,check_payment_methods,5
how long do refunds usually take,check_refund_policy,6
where to check your money back policy,check_refund_policy,6
could you help me check your refund policy,check_refund_policy,6
where could i check your money back policy,check_refund_policy,6
check in what cases can i ask for my money back,check_refund_policy,6
can you help me check your money back policy,check_refund_policy,6
i have to check in what cases can i ask for a refund,check_refund_policy,6
assistance checking in what cases can i ask for refunds,check_refund_policy,6
i need help to check how long refunds take,check_refund_policy,6
i cannot check your refund policy,check_refund_policy,6
will you show me how long refunds usually take,check_refund_policy,6
i am trying to check your money back policy,check_refund_policy,6
i cant check your money back policy,check_refund_policy,6
i need to check your refund policy,check_refund_policy,6
i would like to check in what cases can i ask to be refunded,check_refund_policy,6
help me to check your money back policy,check_refund_policy,6
where can i check your money back policy,check_refund_policy,6
i need to check how long refunds usually take,check_refund_policy,6
i need assistance checking your money back policy,check_refund_policy,6
i need help to check in what cases can i ask to be refunded,check_refund_policy,6
will you show me in what cases can i ask for a refund,check_refund_policy,6
show me under what circumstances can i ask for a refund,check_refund_policy,6
i want to check your money back policy,check_refund_policy,6
could you show me how long refunds take,check_refund_policy,6
i cant check your refund policy,check_refund_policy,6
need assistance to make a complaint against ur organization,complaint,7
make customer claim,complaint,7
where to file a complaint against your business,complaint,7
im not happy with ur services i wanna lodge a reclamation,complaint,7
where could i file a complaint against your business,complaint,7
i would like to file a customer claim against your company,complaint,7
where to file an consumer claim,complaint,7
can you help me to lodge a claim against your organization,complaint,7
want assistance filing a customer reclamation,complaint,7
i try to file a customer reclamation,complaint,7
i do not know how to make a customr claim,complaint,7
im not happy with ur work i wanna make a complaint,complaint,7
i have to file a complaint against your business,complaint,7
want help making a consumer reclamation against ur business,complaint,7
lodge customer claim against your company,complaint,7
where do i file a claim against ur organization,complaint,7
i try to file a complaint,complaint,7
i call to ffile a claim against your organization,complaint,7
where to file a customer complaint against ur business,complaint,7
need to lodge a customer claim against ur company,complaint,7
could i file a complaint against your business,complaint,7
im not happy with ur service how can i make a reclamation,complaint,7
how could i file a complaint against your business,complaint,7
i want to check what hours i can contact customer service,contact_customer_service,8
i have got to contact customer service,contact_customer_service,8
help me to check at what time i can contact customer service,contact_customer_service,8
ya have a free no to get in touch with customer support,contact_customer_service,8
help me check what hours i can contact customer assistance,contact_customer_service,8
i dont know how to talk with damn customer assistance,contact_customer_service,8
where can i check what hours customer service available is,contact_customer_service,8
i dont know how i could contact customer service,contact_customer_service,8
i want to call customer support can you help me,contact_customer_service,8
i have to contact custoner service can you help me,contact_customer_service,8
how could i check what hours i can contact customer service,contact_customer_service,8
help to check at what time i can reach customer assistance,contact_customer_service,8
help to check at what time i can reach customer service,contact_customer_service,8
how can i check what hours customer service available is,contact_customer_service,8
can i speak to customer service,contact_customer_service,8
can you show me at what time i can contact customer service,contact_customer_service,8
help to check at what time i can contact customer service,contact_customer_service,8
how can i contact customer service,contact_customer_service,8
where to check at what time customer service available is,contact_customer_service,8
i dont know what i have to do to contcat customer support,contact_customer_service,8
can you help me to talk to customer assistance,contact_customer_service,8
i dont know what i need to do to call customer assistance,contact_customer_service,8
i cant talk to an agent,contact_human_agent,9
help me talking to an agent,contact_human_agent,9
i want help speaking to a human agent,contact_human_agent,9
i want help to speak to a person,contact_human_agent,9
could you transfer to me an agent,contact_human_agent,9
i need help contacting an agent,contact_human_agent,9
how do i speak with a live agent,contact_human_agent,9
help to chat with someone,contact_human_agent,9
i dont know how i can contact a person,contact_human_agent,9
what do i have to do to contact an agent,contact_human_agent,9
i do not understand ya help me to speak to a human agent,contact_human_agent,9
uare not helpful ca uhelp me chat with an agent,contact_human_agent,9
i am trying to talk to an agent,contact_human_agent,9
you are not helpful how do i chat with someone,contact_human_agent,9
i do not know what i have to do to talk to an agent,contact_human_agent,9
i cannot understand ya i have got tocontact a goddamn person,contact_human_agent,9
need to contact a damn person,contact_human_agent,9
i need to talk to an agent,contact_human_agent,9
i need help to talk to an agent,contact_human_agent,9
can i contact an agent,contact_human_agent,9
can you help me contact an agent,contact_human_agent,9
how can i contact an agent,contact_human_agent,9
help me speaking to a human agent,contact_human_agent,9
i dont know how i can contact an agent,contact_human_agent,9
i am trying to speak with an agent,contact_human_agent,9
wanna speak with an assistant,contact_human_agent,9
what do i need to do to talk to a live agent,contact_human_agent,9
i do not know how to talk with somebody,contact_human_agent,9
i try to talk to an agent,contact_human_agent,9
help to contact an agent,contact_human_agent,9
i need assistance to open a new online account,create_account,10
assistance creating an account,create_account,10
i want help to create a different online account for my son,create_account,10
help me creating an account,create_account,10
what do i need to do to sign up,create_account,10
creating another online account for father,create_account,10
i dont know what i need to do to register,create_account,10
i try to create an account,create_account,10
want assistance creating a bloody new account,create_account,10
i need help to register,create_account,10
could you help me to register,create_account,10
i dont know how i can regitser my father,create_account,10
what do i need to do to create a gold account,create_account,10
what do i have to do to open a basic account for my husband,create_account,10
i dont know how i could create another standard account,create_account,10
can you help me register,create_account,10
i do not know what to do to open another online account,create_account,10
need help creating a new freemium account for my mother,create_account,10
could you help me register,create_account,10
i have got to create a new online account for my mother,create_account,10
i dont know how to create a basic account,create_account,10
help creating an account,create_account,10
how to create a new user account,create_account,10
i need help registering,create_account,10
i do not have an online account yet help me create one,create_account,10
create new user account for daughter,create_account,10
i do not know what i have to do to register,create_account,10
i try to register,create_account,10
help me to register,create_account,10
i try to open a gold account,create_account,10
im trying to open a different account for my dad,create_account,10
i dont know how i can create an account,create_account,10
help me opening an account,create_account,10
i need to create a different online account,create_account,10
i want assistance to open a different account for my dad,create_account,10
i would like to register,create_account,10
problem with user account deletions,delete_account,11
help to delete an account,delete_account,11
can you help me to delete the account,delete_account,11
i want help to delete my user account,delete_account,11
how could i get information about user account deletions,delete_account,11
could i delete the account,delete_account,11
i have a question about user account deletions,delete_account,11
i need assistance closing an account,delete_account,11
how can i delete the account,delete_account,11
i do not know how i can delete my account,delete_account,11
can utell me about user account deletions,delete_account,11
can you give me information about a user account deletion,delete_account,11
i do not know what to do to delete an account,delete_account,11
i have problems with a user account deletion,delete_account,11
can ya tell me about the deletion of an user account,delete_account,11
i have got to delete an account,delete_account,11
can you give me information about account removals,delete_account,11
how can i cancel an account,delete_account,11
i do not know what i have to do to delete the account,delete_account,11
can utell me more about account cancellations,delete_account,11
will you give me information about a user account deletion,delete_account,11
need help deleting the fucking user account,delete_account,11
tell me about user account deletions,delete_account,11
i never use the goddamn online account help me cclose it,delete_account,11
tell me more about user account deletions,delete_account,11
question about user account deletions,delete_account,11
i have a problem with a user account deletion,delete_account,11
could i delete an account,delete_account,11
i dont know what i need to do to close the account,delete_account,11
i want help to delete my account,delete_account,11
help me deleting an account,delete_account,11
where could i find information about user account deletions,delete_account,11
i need assistance cancelling an online acfcount,delete_account,11
can you give me information about the delivery options,delivery_options,12
give me information about the delivery options,delivery_options,12
where to check the delivery options,delivery_options,12
could you help me check the delivery options,delivery_options,12
help me to check what options for delivery i can choose,delivery_options,12
i call to check what delivery options i have,delivery_options,12
i want help checking what options for delivery are available,delivery_options,12
i want help to check what options for delivery i have,delivery_options,12
where can i check what delivery options are available,delivery_options,12
where can i get information about the options for delivery,delivery_options,12
i am trying to check what delivery options you offer,delivery_options,12
i have to check what delivery options i can choose,delivery_options,12
will you show me what delivery options i have,delivery_options,12
i try to check what options for delivery i have,delivery_options,12
how can i check what options for delivery you offer,delivery_options,12
i have a problem with the delivery options,delivery_options,12
could you help me check what delivery options are available,delivery_options,12
could you show me the delivery options,delivery_options,12
can you help me to check what delivery options you offer,delivery_options,12
assistance to check the delivery options,delivery_options,12
where could i check the options for delivery,delivery_options,12
where do i check what delivery options you offer,delivery_options,12
problem with the delivery options,delivery_options,12
where to check what options for delivery you offer,delivery_options,12
assistance to check what delivery options are available,delivery_options,12
i want help to check what delivery options i have,delivery_options,12
i want to check what delivery options i have,delivery_options,12
i need information about the options for delivery,delivery_options,12
i want assistance checking what options for delivery i have,delivery_options,12
will you show me what options for delivery you offer,delivery_options,12
assistance checking what delivery options you offer,delivery_options,12
what delivery options do you offer,delivery_options,12
help checking what options for delivery are available,delivery_options,12
how can i find information about the options for delivery,delivery_options,12
where could i get information about the delivery periods,delivery_period,13
how can i check how soon can i expect the item,delivery_period,13
help to check when my item is going to arrive,delivery_period,13
i am looking for information about delivery period,delivery_period,13
could you tell me about delivery period,delivery_period,13
i do not know how to check how soon can i expect the item,delivery_period,13
how could i get information about the delivery periods,delivery_period,13
help me to check when will my item arrive,delivery_period,13
give me information about delivery periods,delivery_period,13
i would like to check how long the delivery takes,delivery_period,13
can you help me check when will my item arrive,delivery_period,13
how can i find information about the delivery periods,delivery_period,13
could you tell me more about the delivery period,delivery_period,13
how could i check when my delivery is going to arrive,delivery_period,13
where can i get information about the delivery periods,delivery_period,13
assistance checking when will my item arrive,delivery_period,13
i need assistance to check how long the delivery takes,delivery_period,13
i have to check how soon can i expect the delivery,delivery_period,13
could you help me check when will my item arrive,delivery_period,13
i try to check when my item is going to arrive,delivery_period,13
help me to check when my item is going to arrive,delivery_period,13
i have to check how soon can i expect the item,delivery_period,13
i want to know more about delivery period,delivery_period,13
i want to know about the delivery period,delivery_period,13
i need information about delivery periods,delivery_period,13
is it possible to check when will my item arrive,delivery_period,13
where can i check how soon can i expect the item,delivery_period,13
i want asisstance changing some of my user details,edit_account,14
assistance editing my personal information,edit_account,14
how can i change some of my user details,edit_account,14
i want to update the information on my user account help me,edit_account,14
i need to update my account how do i do it,edit_account,14
help me editing the information on my account,edit_account,14
what do i need to do to edit the information on my account,edit_account,14
what do i have to do to edit the information on my account,edit_account,14
need help to correct the details included on my user profile,edit_account,14
i have to correct my user information how can i do it,edit_account,14
i need assistance editing my personal information,edit_account,14
i am trying to edit the information on my account,edit_account,14
i do not know what to do to change my user data,edit_account,14
i need assistance to update the user data,edit_account,14
how do i edit the information on my account,edit_account,14
editing account,edit_account,14
i do not know what to d to update my personal info,edit_account,14
how can i edit my personal information,edit_account,14
i want to change my personal info how can i do it,edit_account,14
i need help to modify the info included on my account,edit_account,14
can you help me edit my personal information,edit_account,14
i try to correct my personal information,edit_account,14
how can i correct the data on my user profile,edit_account,14
edit personal information,edit_account,14
is it possible to modify my userr data,edit_account,14
i need help to modify the information included on my profile,edit_account,14
would it be possible to get the invoices from last month,get_invoice,15
could you help me getting the invoice from last month,get_invoice,15
i want help to get the invoice from purchases ago,get_invoice,15
i need help getting the invoice from my last purchase,get_invoice,15
help getting the invoices from months ago,get_invoice,15
i need help to get the invoices from one purchases ago,get_invoice,15
i want assistance getting the invoices from four months ago,get_invoice,15
send me the invoices from my last purchase,get_invoice,15
assistance to get the invoice,get_invoice,15
i do not know how to get the invoice from eleven months ago,get_invoice,15
help me getting the invoices from april,get_invoice,15
what do i have to do to get my invoice,get_invoice,15
i do not know what to do to get my invoices,get_invoice,15
i want help to get the invoice from last month,get_invoice,15
i am calling to get the invoice from months ago,get_invoice,15
could you help me to get my invoice,get_invoice,15
help me to get the invoices,get_invoice,15
i do not know how i could get the invoice from january,get_invoice,15
can you help me to get the invoices,get_invoice,15
getting invoice from purchases ago,get_invoice,15
how can i get the invoices from august,get_invoice,15
i do not know how i can get the invoice from august,get_invoice,15
i am trying to get the invoices,get_invoice,15
where could i get the invoice from my last purchase,get_invoice,15
i try to get the invoice from my last purchase,get_invoice,15
i want assistance getting refunds,get_refund,16
i do not know what i need to do to get a refund,get_refund,16
i want assistance to get my money back,get_refund,16
i have to get a refund,get_refund,16
can you help me get my money back,get_refund,16
how long until i get a refund,get_refund,16
can you help me to get a refund,get_refund,16
i would like to get refunds,get_refund,16
when will i get my money back,get_refund,16
what do i need to do to get a refund of money,get_refund,16
i try to get a refund,get_refund,16
i need help to get refunds,get_refund,16
i need to get refunds,get_refund,16
i need to ask for compensations can you help me,get_refund,16
where can i get a refund,get_refund,16
i need to get a refund,get_refund,16
can you help me getting a refund,get_refund,16
assistance getting a refund of money,get_refund,16
can you help me to get refunds of money,get_refund,16
is it possible to get refunds of money,get_refund,16
is it possible to get refunds,get_refund,16
how to get a refund,get_refund,16
getting money back,get_refund,16
i try to get my money back,get_refund,16
getting refund of money,get_refund,16
i do not know how to get refunds of money,get_refund,16
can you help me getting refunds,get_refund,16
i need help to subscribe to your company newsletter,newsletter_subscription,17
i would like to subscribe to your company newsletter,newsletter_subscription,17
could ya help me receive the bloody newsletter,newsletter_subscription,17
i try to cancel the company newsletter subscription,newsletter_subscription,17
assistance to unsubscribe to your company newsletter,newsletter_subscription,17
can utell me more about my bloody newsletter subscription,newsletter_subscription,17
i want information about the subscription to the newsletter,newsletter_subscription,17
i do not know how i can subscribe to your company newsletter,newsletter_subscription,17
assistance to cancel the company newsletter subscription,newsletter_subscription,17
could you help me subscribing to your company newsletter,newsletter_subscription,17
i have to unsubscribe to the newsletter can uheelp me,newsletter_subscription,17
i have got to cancel the corporate newsletter subscription,newsletter_subscription,17
want assistance canceling the subscription to ur newsletter,newsletter_subscription,17
i cant subscribe to your company newsletter,newsletter_subscription,17
tell me more about subscribing to your company newsletter,newsletter_subscription,17
where can i subscribe to ur bloody companynewsletter,newsletter_subscription,17
could you help me subscribe to your company newsletter,newsletter_subscription,17
how to subscribe to your company newsletter,newsletter_subscription,17
i cannot cancel my corporate newsletter subscription,newsletter_subscription,17
tell me about the subscription to your company newsletter,newsletter_subscription,17
i need help to cancel the company newsletter subscription,newsletter_subscription,17
i want assistance to subscribe to your company newsletter,newsletter_subscription,17
i need help canceling the subscription to the newsletter,newsletter_subscription,17
i cannot check the status of my newsletter subscription,newsletter_subscription,17
help canceling the subscription to your company newsletter,newsletter_subscription,17
can you help me subscribing to your company newsletter,newsletter_subscription,17
where could i subscribe to your company newsletter,newsletter_subscription,17
i dont know how to subscribe to your company newsletter,newsletter_subscription,17
i want assistance subscribing to the newsletter,newsletter_subscription,17
subscribe to newsleter,newsletter_subscription,17
i do not know how to unsubscribe to the newsleter,newsletter_subscription,17
tell me about subscribing to your company newsletter,newsletter_subscription,17
help me to see tge status of my newsletter subscription,newsletter_subscription,17
can you help me to unsubscribe to the company newsletter,newsletter_subscription,17
where do i report payment issues,payment_issue,18
i need assistance solving an issue with payment,payment_issue,18
i want assistance to report payment issues,payment_issue,18
help me to solve issues with payments,payment_issue,18
i need help solving an issue with payment,payment_issue,18
can you help me to report issues with payments,payment_issue,18
could you help me solving a payment issue,payment_issue,18
report an issue with payments,payment_issue,18
reporting issues with payment,payment_issue,18
where could i report a payment issue,payment_issue,18
can you help me reporting a payment issue,payment_issue,18
reporting issues with payments,payment_issue,18
where to report a payment issue,payment_issue,18
i try to report issues with payment,payment_issue,18
could you help me reporting issues with payment,payment_issue,18
could you help me to solve issues with payments,payment_issue,18
i have to report payment issues,payment_issue,18
i want help to solve an issue with payment,payment_issue,18
help me report issues with payments,payment_issue,18
help me to report issues with payment,payment_issue,18
can you help me reporting an issue with payments,payment_issue,18
i do not know what i have to do to report payment issues,payment_issue,18
i do not know what i need to do to report payment issues,payment_issue,18
reporting payment issue,payment_issue,18
how can i report an issue with payment,payment_issue,18
could you help me report an issue with payment,payment_issue,18
could you help me solve payment issues,payment_issue,18
where do i report an issue with payments,payment_issue,18
could you help me report issues with payments,payment_issue,18
i would like to report an issue with payments,payment_issue,18
i try to report an issue with payment,payment_issue,18
i want help reporting a payment issue,payment_issue,18
can you help me solve an issue with payment,payment_issue,18
how could i make an order,place_order,19
can you help me buy something,place_order,19
could you help me buying an item,place_order,19
i am trying to buy some of your item,place_order,19
could you help me to buy a few of your item,place_order,19
is it possible to buy an item,place_order,19
i dont know what to do to make an order,place_order,19
would it be possible to buy some of your item,place_order,19
i try to buy some items,place_order,19
i dont know what to do to buy an item,place_order,19
i want to make a purchase,place_order,19
i dont know what i need to do to buy something,place_order,19
buying item,place_order,19
could you help me buying several items,place_order,19
i try to buy several items,place_order,19
i need help buying some items,place_order,19
i do not know how to buy something,place_order,19
what do i have to do to buy several items,place_order,19
how could i buy an item,place_order,19
help me buying something,place_order,19
help making an order,place_order,19
i dont know how i can buy something,place_order,19
how can i buy several items,place_order,19
could you help me buy several of your item,place_order,19
help buying some of your item,place_order,19
is it possible to buy several of your item,place_order,19
i want assistance buying some of your item,place_order,19
buy an item,place_order,19
i dont know how to make an order,place_order,19
can you help me make a purchase,place_order,19
i dont know how i could make an order,place_order,19
i do not know how i could make an order,place_order,19
i do not know how i can buy several items,place_order,19
information about forgotten passwords,recover_password,20
need help to recover the pin of my account,recover_password,20
where can i get information about a password recovery,recover_password,20
i want help recovering my password,recover_password,20
could you give me information about a forgotten password,recover_password,20
i have forgot my piin code need help restoring it,recover_password,20
could you help me recover my password,recover_password,20
i cannot recover my password,recover_password,20
i have problems with my forgotten pass,recover_password,20
i want assistance resettng the access key of my account,recover_password,20
im looking for information about my pass retrieval,recover_password,20
how can i find information about a password recovery,recover_password,20
tell me about a forgotten password,recover_password,20
i canno remember my key want help to reset it,recover_password,20
how can i find information about a forgotten password,recover_password,20
i do not know how i can reset my user account key,recover_password,20
where to retrieve the pin code of my account,recover_password,20
i have problems with forgotten passwords,recover_password,20
could you give me information about forgotten passwords,recover_password,20
help recovering my account pin,recover_password,20
can you tell me about forgotten passwords,recover_password,20
where can i find information about my lost pwd,recover_password,20
where can i find information about a password recovery,recover_password,20
i do not know how i can recover my password,recover_password,20
i have a question about forgotten passwords,recover_password,20
question about my key reset,recover_password,20
help me recovering my password,recover_password,20
someone stole my user account pass where do i recover it,recover_password,20
i want help restoring my access key,recover_password,20
want assistance restoring my user account pin code,recover_password,20
i want assistance recovering my password,recover_password,20
i want to know more about a forgotten password,recover_password,20
i have to recover my password,recover_password,20
can you give me information about my pin reset,recover_password,20
find information about a password recovery,recover_password,20
i dont know how i can restore the access key of my account,recover_password,20
i cannot recover my damn pin,recover_password,20
how could i get information about a forgotten password,recover_password,20
i want to know more about a password recovery,recover_password,20
want support with the user registration,registration_problems,21
how to report a registration issue,registration_problems,21
i want help to report a registration issue,registration_problems,21
help nltifying of signup problems,registration_problems,21
i cant notify of a signup error,registration_problems,21
i want assistance reporting a registration issue,registration_problems,21
what do i need to do to report registration issues,registration_problems,21
i have an issue with my registration,registration_problems,21
i caznt notify of registration errors,registration_problems,21
help regarding registration,registration_problems,21
where do i notify of a signup error,registration_problems,21
i have a problem with my account signup,registration_problems,21
i want help to report registration issues,registration_problems,21
i need assistance notifying of a signup issue,registration_problems,21
i cannot register assistance reporting a signuo problem,registration_problems,21
there are problems with our online signup,registration_problems,21
inform of troubles with account signup,registration_problems,21
help reporting registration issues,registration_problems,21
can uhelp me to notify of a signup error,registration_problems,21
want help informing of signup issues,registration_problems,21
i have a question about the online signup,registration_problems,21
need assistance reporting a signup error,registration_problems,21
help me reporting signup issues,registration_problems,21
i have got to notify of signup issues,registration_problems,21
help with our registration,registration_problems,21
i need assistance to report a registration issue,registration_problems,21
would it be possible to report a registration issue,registration_problems,21
i tryy to inform of a registration error,registration_problems,21
i need assistance regarding the user signup,registration_problems,21
i have troubles with our online signmup,registration_problems,21
is there an email to submit a review for your company,review,22
submit product review,review,22
i dont know what to do to leave a review for your services,review,22
i do not know what to do to submit some feedback,review,22
i dont know how to leave a review for a service,review,22
how could i leave a review,review,22
i have to submit some feedback for a service,review,22
i try to leave a review for a service,review,22
where could i submit some feedback for your company,review,22
how do i leave a review for your company,review,22
can you help me leaving a review for your services,review,22
could you help me leave a review for your services,review,22
assistance leaving a review for your services,review,22
i have to submit some feedback for your services,review,22
can you help me submitting some feedback for a service,review,22
how to submit some feedback for a service,review,22
could you help me leaving a review for your services,review,22
i need help to submit some feedback for your company,review,22
i try to submit some feedback for your services,review,22
i dont know how to submit some feedback,review,22
could you help me submitting some feedback,review,22
i call to submit some feedback,review,22
can you help me submit some feedback for your company,review,22
i need help submitting some feedback for your company,review,22
how can i leave a review for your company,review,22
help me submitting some feedback for your services,review,22
where do i leave a review,review,22
how do i submit some feedback,review,22
do you have an email to submit a review for your services,review,22
i need help to submit some feedback,review,22
help me to submit some feedback for a service,review,22
i need assistance leaving a review,review,22
can you help me submit some feedback for a service,review,22
i would like to submit some feedback for your services,review,22
i am trying to submit some feedback for your services,review,22
i would like to set up a new shipping address,set_up_shipping_address,23
where do i set up a different shipping address,set_up_shipping_address,23
can you help me setting a new shipping address up,set_up_shipping_address,23
issues setting a different shipping address up,set_up_shipping_address,23
issues setting a new shipping address up,set_up_shipping_address,23
i cannot set up a different shipping address,set_up_shipping_address,23
i dont know how i could set up a different shipping address,set_up_shipping_address,23
i need assistance to set another shipping address up,set_up_shipping_address,23
i cant set a new shipping address up,set_up_shipping_address,23
